id;k1;b1;D1;p-value linear 1;R_score1;AIC_linear1;kef x^2 (1);kef x (1);kef 1 (1);p-value quadr 1;R_score quadr 1;AIC_quadr1
0441;-1.941;15.284;1.941;0.0000000000000000000000000;0.999;-88.911;-0.004;-1.903;15.207;0.0000000000000000000000000;1.000;-88.137
0442;-1.853;14.044;1.853;0.0000000000000000000000000;0.998;-45.142;-0.029;-1.581;13.496;0.0000000000000000000000000;0.999;-72.492
0444;-1.999;15.542;1.999;0.0000000000000000000000000;0.998;-35.137;0.013;-2.118;15.781;0.0000000000000000000000000;0.998;-36.383
0445;-1.970;15.297;1.970;0.0000000000000000000000000;0.999;-82.580;-0.001;-1.965;15.287;0.0000000000000000000000000;0.999;-80.598
0446;-1.833;12.300;1.833;0.0000000000000000000000000;0.998;-37.823;0.025;-2.068;12.772;0.0000000000000000000000000;0.999;-51.509
0447;-1.925;14.413;1.925;0.0000000000000000000000000;0.999;-77.387;-0.018;-1.755;14.071;0.0000000000000000000000000;1.000;-98.986
0449;-1.952;14.329;1.952;0.0000000000000000000000000;1.000;-101.855;-0.004;-1.918;14.261;0.0000000000000000000000000;1.000;-101.171
0450;-1.956;14.821;1.956;0.0000000000000000000000000;0.999;-82.574;0.005;-2.008;14.924;0.0000000000000000000000000;0.999;-82.494
0452;-1.925;13.456;1.925;0.0000000000000000000000000;0.998;-43.292;-0.025;-1.690;12.983;0.0000000000000000000000000;0.999;-59.902
0453;-1.949;12.944;1.949;0.0000000000000000000000000;0.999;-65.653;-0.018;-1.777;12.598;0.0000000000000000000000000;0.999;-80.568
0454;-1.824;13.290;1.824;0.0000000000000000000000000;0.999;-62.703;0.019;-1.998;13.640;0.0000000000000000000000000;0.999;-76.603
0455;-1.861;12.614;1.861;0.0000000000000000000000000;0.997;-26.114;-0.039;-1.491;11.870;0.0000000000000000000000000;0.999;-61.049
0456;-1.960;14.339;1.960;0.0000000000000000000000000;0.999;-55.460;-0.010;-1.863;14.146;0.0000000000000000000000000;0.999;-56.981
0457;-1.902;13.154;1.902;0.0000000000000000000000000;0.999;-74.901;-0.018;-1.735;12.820;0.0000000000000000000000000;1.000;-93.409
0458;-1.928;14.333;1.928;0.0000000000000000000000000;0.999;-87.050;-0.017;-1.767;14.009;0.0000000000000000000000000;1.000;-113.330
0460;-1.891;12.792;1.891;0.0000000000000000000000000;0.998;-45.378;-0.027;-1.637;12.281;0.0000000000000000000000000;0.999;-67.766
0461;-1.978;14.449;1.978;0.0000000000000000000000000;0.999;-45.221;0.003;-2.005;14.504;0.0000000000000000000000000;0.999;-43.431
0462;-1.914;12.913;1.914;0.0000000000000000000000000;0.999;-86.734;0.005;-1.960;13.005;0.0000000000000000000000000;0.999;-86.366
0463;-1.970;15.091;1.970;0.0000000000000000000000000;0.999;-75.080;-0.005;-1.923;14.996;0.0000000000000000000000000;0.999;-74.402
0464;-1.962;13.658;1.962;0.0000000000000000000000000;0.998;-29.549;-0.024;-1.732;13.197;0.0000000000000000000000000;0.998;-39.242
0465;-1.964;15.729;1.964;0.0000000000000000000000000;1.000;-91.690;-0.005;-1.921;15.644;0.0000000000000000000000000;1.000;-91.306
0466;-1.966;14.603;1.966;0.0000000000000000000000000;0.999;-82.592;-0.015;-1.827;14.322;0.0000000000000000000000000;1.000;-97.279
0467;-1.964;13.874;1.964;0.0000000000000000000000000;0.999;-83.339;-0.013;-1.841;13.626;0.0000000000000000000000000;1.000;-93.958
0468;-1.970;14.559;1.970;0.0000000000000000000000000;0.999;-57.407;-0.010;-1.872;14.364;0.0000000000000000000000000;0.999;-59.196
0469;-1.988;15.790;1.988;0.0000000000000000000000000;1.000;-91.743;-0.003;-1.963;15.738;0.0000000000000000000000000;1.000;-90.339
0470;-1.959;14.126;1.959;0.0000000000000000000000000;1.000;-90.517;-0.010;-1.860;13.929;0.0000000000000000000000000;1.000;-97.773
0471;-1.963;13.779;1.963;0.0000000000000000000000000;0.999;-43.981;-0.002;-1.943;13.739;0.0000000000000000000000000;0.999;-42.091
0472;-1.933;14.613;1.933;0.0000000000000000000000000;0.999;-51.832;-0.010;-1.841;14.429;0.0000000000000000000000000;0.999;-52.718
0473;-1.990;15.448;1.990;0.0000000000000000000000000;0.999;-52.928;0.013;-2.113;15.696;0.0000000000000000000000000;0.999;-56.474
0474;-1.894;14.467;1.894;0.0000000000000000000000000;0.999;-74.512;0.007;-1.957;14.594;0.0000000000000000000000000;0.999;-74.905
0475;-1.980;14.494;1.980;0.0000000000000000000000000;0.999;-71.489;0.000;-1.985;14.503;0.0000000000000000000000000;0.999;-69.500
0476;-1.909;13.101;1.909;0.0000000000000000000000000;0.998;-26.533;-0.026;-1.662;12.604;0.0000000000000000000000000;0.998;-37.303
0477;-1.984;14.625;1.984;0.0000000000000000000000000;0.999;-63.699;0.015;-2.130;14.917;0.0000000000000000000000000;0.999;-72.387
0479;-1.966;14.986;1.966;0.0000000000000000000000000;0.999;-68.668;0.004;-2.005;15.063;0.0000000000000000000000000;0.999;-67.421
0480;-1.948;15.141;1.948;0.0000000000000000000000000;0.999;-69.091;-0.022;-1.742;14.728;0.0000000000000000000000000;1.000;-97.445
0481;-1.927;14.305;1.927;0.0000000000000000000000000;0.999;-48.698;0.002;-1.942;14.334;0.0000000000000000000000000;0.999;-46.762
0482;-1.974;14.123;1.974;0.0000000000000000000000000;0.999;-75.901;0.006;-2.029;14.235;0.0000000000000000000000000;0.999;-75.771
0483;-1.973;13.852;1.973;0.0000000000000000000000000;0.999;-83.760;0.007;-2.037;13.980;0.0000000000000000000000000;0.999;-84.830
0484;-1.972;13.766;1.972;0.0000000000000000000000000;0.998;-33.702;-0.004;-1.932;13.687;0.0000000000000000000000000;0.998;-32.040
0485;-1.980;14.869;1.980;0.0000000000000000000000000;0.997;-15.447;0.013;-2.105;15.119;0.0000000000000000000000000;0.997;-15.624
0486;-1.959;14.550;1.959;0.0000000000000000000000000;0.999;-68.583;-0.010;-1.868;14.366;0.0000000000000000000000000;0.999;-71.009
0487;-2.002;14.767;2.002;0.0000000000000000000000000;1.000;-98.006;-0.001;-1.996;14.755;0.0000000000000000000000000;1.000;-96.044
0489;-1.945;13.484;1.945;0.0000000000000000000000000;1.000;-96.115;-0.013;-1.819;13.229;0.0000000000000000000000000;1.000;-114.029
0490;-1.964;14.127;1.964;0.0000000000000000000000000;0.999;-46.333;-0.009;-1.880;13.958;0.0000000000000000000000000;0.999;-46.440
0491;-1.890;13.348;1.890;0.0000000000000000000000000;0.999;-63.710;-0.015;-1.752;13.071;0.0000000000000000000000000;0.999;-71.114
0492;-1.937;14.045;1.937;0.0000000000000000000000000;0.999;-83.664;-0.003;-1.908;13.987;0.0000000000000000000000000;0.999;-82.282
0493;-1.995;16.165;1.995;0.0000000000000000000000000;1.000;-115.367;0.002;-2.012;16.200;0.0000000000000000000000000;1.000;-113.850
0494;-1.958;15.085;1.958;0.0000000000000000000000000;1.000;-107.086;0.000;-1.961;15.092;0.0000000000000000000000000;1.000;-105.102
0495;-1.962;14.898;1.962;0.0000000000000000000000000;0.999;-71.721;-0.005;-1.913;14.799;0.0000000000000000000000000;0.999;-71.053
